Date,Total,Mon,Tue,Wed,Thu,Fri,Sat,Sun,holiday,daylight_hrs,PRCP,Temp (C),dry day,annual,predicted
2014-06-27,2871.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.763177597675202,0.07086614173228346,17.5,0.0,1.7315068493150685,3348.975653850409
2014-06-28,1780.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.75552028495145,0.09055118110236221,16.65,0.0,1.7342465753424658,1998.3050839636019
2014-06-29,2312.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.74651812591537,0.0,16.700000000000003,1.0,1.736986301369863,2578.1117381764334
2014-06-30,4802.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.736179082427753,0.0,19.200000000000003,1.0,1.7397260273972603,4378.210331806837
2014-07-01,5147.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.724512245892384,0.0,25.0,1.0,1.7424657534246575,4860.076226692809
2014-07-02,4742.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.711527807841538,0.0,20.8,1.0,1.7452054794520548,4567.232960743852
2014-07-03,3759.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.69723702730291,0.0,17.8,1.0,1.747945205479452,4259.661487995999
2014-07-04,3284.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.681652195166492,0.0,18.9,1.0,1.7506849315068493,2837.6270940902846
2014-07-05,1976.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.664786595786651,0.0,18.85,1.0,1.7534246575342465,2738.3889371306304
2014-07-06,2882.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.646654466067693,0.0,21.95,1.0,1.7561643835616438,2907.8655175877348
2014-07-07,4456.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.627270952291868,0.0,22.5,1.0,1.7589041095890412,4579.731274885928
2014-07-08,5215.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.606652064957427,0.0,22.8,1.0,1.7616438356164383,4702.048333384645
2014-07-09,5135.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.584814631898638,0.0,20.3,1.0,1.7643835616438357,4518.841090539736
2014-07-10,4800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.561776249963307,0.0,20.85,1.0,1.7671232876712328,4441.47038457832
2014-07-11,4168.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.537555235522692,0.0,23.05,1.0,1.7698630136986302,4277.40365662162
2014-07-12,2480.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.51217057408642,0.0,24.450000000000003,1.0,1.7726027397260273,3084.152471886234
2014-07-13,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.485641869290697,0.0,22.2,1.0,1.7753424657534247,2903.926208509071
2014-07-14,4411.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45798929152053,0.0,21.4,1.0,1.7780821917808218,4486.756716414732
2014-07-15,4941.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.429233526418686,0.0,22.5,1.0,1.7808219178082192,4660.15555880578
2014-07-16,5009.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.399395723523142,0.0,22.75,1.0,1.7835616438356163,4655.11513177382
2014-07-17,4535.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.368497445262607,0.0,20.3,1.0,1.7863013698630137,4381.2432929583765
2014-07-18,4135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.336560616527454,0.0,17.799999999999997,1.0,1.789041095890411,3909.9172524454593
2014-07-19,2120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.303607475017571,0.0,20.3,1.0,1.7917808219178082,2787.369927837676
2014-07-20,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.269660522555164,0.0,16.9,1.0,1.7945205479452055,2531.2506022598673
2014-07-21,4525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.234742477533812,0.0,18.6,1.0,1.7972602739726027,4276.051921509342
2014-07-22,4778.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.198876228659103,0.011811023622047244,17.200000000000003,0.0,1.8,3730.076616703596
2014-07-23,1989.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.162084790120854,0.7598425196850394,16.1,0.0,1.8027397260273972,3138.853003977686
2014-07-24,3002.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.12439125831918,0.0,16.700000000000003,1.0,1.8054794520547945,4115.720503435356
2014-07-25,4072.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.08581877025245,0.0,17.5,1.0,1.8082191780821917,3858.57665885768
2014-07-26,2710.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.046390463657415,0.0,19.700000000000003,1.0,1.810958904109589,2715.646162109869
2014-07-27,2627.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.006129438978531,0.0,21.65,1.0,1.8136986301369864,2807.3341912316796
2014-07-28,4796.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.965058723227328,0.0,22.8,1.0,1.8164383561643835,4515.503194448285
2014-07-29,5248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.923201235778917,0.0,22.8,1.0,1.819178082191781,4615.534789892823
2014-07-30,5059.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.880579756140428,0.0,21.9,1.0,1.821917808219178,4533.909957015438
2014-07-31,4835.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.837216893711862,0.0,24.200000000000003,1.0,1.8246575342465754,4567.955295473013
2014-08-01,4106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.79313505955008,0.0,21.95,1.0,1.8273972602739725,4111.355050435071
2014-08-02,2110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.748356440134646,0.01968503937007874,22.5,0.0,1.83013698630137,2299.43065929371
2014-08-03,2517.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.702902973124376,0.0,23.05,1.0,1.832876712328767,2860.0076199852924
2014-08-04,4690.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.656796325085745,0.0,24.45,1.0,1.8356164383561644,4583.818433494178
2014-08-05,4819.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.610057871164216,0.0,19.45,1.0,1.8383561643835618,4357.407153474892
2014-08-06,4778.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.562708676664425,0.0,20.55,1.0,1.841095890410959,4405.498729616081
2014-08-07,4553.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.514769480497492,0.0,19.450000000000003,1.0,1.8438356164383563,4217.400910776497
2014-08-08,3956.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.466260680448237,0.0,19.450000000000003,1.0,1.8465753424657534,3906.846524494781
2014-08-09,2429.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.417202320211734,0.0,21.4,1.0,1.8493150684931507,2746.3844830043295
2014-08-10,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.367614078142843,0.0,22.25,1.0,1.8520547945205479,2765.191615847362
2014-08-11,4325.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31751525766007,0.01968503937007874,26.700000000000003,0.0,1.8547945205479452,4126.448651626748
2014-08-12,3767.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.266924779243663,0.5,22.2,0.0,1.8575342465753424,3612.7922879313273
2014-08-13,3286.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.215861173962766,0.8503937007874016,19.15,0.0,1.8602739726027397,3157.025718887388
2014-08-14,4029.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.164342578468933,0.0,19.15,1.0,1.8630136986301369,4153.21574710957
2014-08-15,3122.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.112386731389314,0.03937007874015748,20.549999999999997,0.0,1.8657534246575342,3359.5719171758105
2014-08-16,2384.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.060010971054131,0.0,20.6,1.0,1.8684931506849316,2648.74631454655
2014-08-17,2446.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.007232234492893,0.0,21.4,1.0,1.8712328767123287,2663.8842077971517
2014-08-18,4636.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.954067057633532,0.0,22.5,1.0,1.873972602739726,4367.236681867094
2014-08-19,4934.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.90053157664041,0.0,21.4,1.0,1.8767123287671232,4394.084479972797
2014-08-20,4189.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.846641530327169,0.0,17.8,1.0,1.8794520547945206,4135.068139249075
2014-08-21,4324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.792412263582547,0.0,16.1,1.0,1.8821917808219177,3907.062160643013
2014-08-22,3835.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.737858731748672,0.0,18.6,1.0,1.884931506849315,3758.635879314768
2014-08-23,2430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.682995505892844,0.0,20.85,1.0,1.8876712328767122,2616.974709450337
2014-08-24,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.627836778915349,0.0,19.15,1.0,1.8904109589041096,2468.8989595603393
2014-08-25,4983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57239637243937,0.0,21.65,1.0,1.893150684931507,4263.18617441195
2014-08-26,5551.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.516687744428827,0.0,23.35,1.0,1.895890410958904,4472.20977435262
2014-08-27,5046.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.460723997484887,0.0,22.5,1.0,1.8986301369863015,4392.123909725502
2014-08-28,4409.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.404517887771261,0.0,18.85,1.0,1.9013698630136986,4036.795769247995
2014-08-29,3188.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.34808183452329,0.0,18.9,1.0,1.904109589041096,3728.478083967436
2014-08-30,859.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.291427930096471,0.33070866141732286,16.4,0.0,1.906849315068493,1509.4976785300412
2014-08-31,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.234567950512284,0.051181102362204724,17.5,0.0,1.9095890410958904,1729.4982064540275
2014-09-01,2356.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.177513366463101,0.0,18.05,1.0,1.9123287671232876,2790.8341830333857
2014-09-02,3493.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.120275354737625,0.11811023622047244,16.95,0.0,1.915068493150685,3378.383888049556
2014-09-03,4121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.062864810032979,0.0,16.700000000000003,1.0,1.917808219178082,3963.4316732881693
2014-09-04,4940.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.005292357120084,0.0,17.5,1.0,1.9205479452054794,3897.901897870853
2014-09-05,4187.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.947568363330983,0.0,20.85,1.0,1.9232876712328768,3804.455470173225
2014-09-06,2400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.889702951340402,0.0,23.6,1.0,1.926027397260274,2694.988859644148
2014-09-07,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.83170601221311,0.0,20.8,1.0,1.9287671232876713,2474.868331606839
2014-09-08,3809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.773587218693041,0.0,17.200000000000003,1.0,1.9315068493150684,3871.3174064599516
2014-09-09,3988.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.715356038710286,0.0,17.5,1.0,1.9342465753424658,3988.7880642107657
2014-09-10,4015.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.6570217490835,0.0,17.2,1.0,1.936986301369863,3944.2362866879034
2014-09-11,4042.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.598593449398638,0.0,18.6,1.0,1.9397260273972603,3917.6939087875635
2014-09-12,3903.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.540080076043674,0.0,18.6,1.0,1.9424657534246574,3605.850418116371
2014-09-13,2367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.481490416382808,0.0,19.15,1.0,1.9452054794520548,2352.932346735148
2014-09-14,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.422833123053374,0.0,20.85,1.0,1.9479452054794522,2425.9592910627853
2014-09-15,4450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.364116728369643,0.0,21.4,1.0,1.9506849315068493,4092.756947215653
2014-09-16,4338.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30534965882043,0.0,18.05,1.0,1.9534246575342467,3972.314367228949
2014-09-17,3725.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.246540249645655,0.01968503937007874,18.6,0.0,1.9561643835616438,3422.303849111933
2014-09-18,3272.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.187696759480794,0.011811023622047244,17.2,0.0,1.9589041095890412,3218.487078507318
2014-09-19,3734.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.128827385055766,0.0,20.0,1.0,1.9616438356164383,3644.6045045109186
2014-09-20,2225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.069940275938153,0.0,19.4,1.0,1.9643835616438357,2316.7108965394395
2014-09-21,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.011043549309349,0.0,19.450000000000003,1.0,1.9671232876712328,2282.1883841906156
2014-09-22,3786.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.952145304762603,0.011811023622047244,18.6,0.0,1.9698630136986301,3302.18372831928
2014-09-23,3416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.893253639113881,0.7204724409448819,16.65,0.0,1.9726027397260273,2801.8101719043802
2014-09-24,2166.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.834376661213891,0.7992125984251969,16.65,0.0,1.9753424657534246,2724.3881022232313
2014-09-25,2962.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.775522506752342,0.16929133858267717,18.05,0.0,1.978082191780822,3116.584478592341
2014-09-26,2511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.716699353043724,0.35039370078740156,16.95,0.0,1.9808219178082191,2612.6188344702346
2014-09-27,2325.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.657915433783616,0.0,16.15,1.0,1.9835616438356165,2052.358511420728
2014-09-28,1818.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.59917905376609,0.0,15.549999999999999,1.0,1.9863013698630136,1975.5008457525983
2014-09-29,3035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.540498603549436,0.031496062992125984,13.899999999999999,0.0,1.989041095890411,2930.30671929871
2014-09-30,3562.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.481882574059892,0.0,15.799999999999999,1.0,1.9917808219178081,3720.6265280477337
2014-10-01,3837.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.423339571120437,0.0,14.7,1.0,1.9945205479452055,3623.917624609911
2014-10-02,3896.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.364878329891095,0.0,14.7,1.0,1.9972602739726026,3506.1430945856587
2014-10-03,3709.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.306507729208066,0.0,15.55,1.0,2.0,3249.706372833795
2014-10-04,1940.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.248236805805545,0.0,16.95,1.0,2.0027397260273974,2052.217743545927
2014-10-05,2162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.190074768404573,0.0,17.799999999999997,1.0,2.0054794520547947,2069.9201299035935
2014-10-06,4074.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13203101165292,0.0,19.450000000000003,1.0,2.0082191780821916,3808.483526693178
2014-10-07,3864.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07411512989541,0.0,16.4,1.0,2.010958904109589,3707.699460873215
2014-10-08,3780.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.016336930757097,0.0,16.700000000000003,1.0,2.0136986301369864,3702.317011117075
2014-10-09,3663.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.958706448516459,0.0,14.149999999999999,1.0,2.0164383561643837,3418.4844083096013
2014-10-10,2957.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.90123395724634,0.011811023622047244,14.15,0.0,2.0191780821917806,2551.2240640296186
2014-10-11,1131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.84392998369829,0.29133858267716534,15.0,0.0,2.021917808219178,1132.1808209093706
2014-10-12,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.786805319903467,0.0,14.75,1.0,2.0246575342465754,1819.7284487106904
2014-10-13,3355.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.72987103546244,0.2992125984251969,15.55,0.0,2.0273972602739727,1569.0194845337696
2014-10-14,3197.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.673138489493267,0.2795275590551181,14.2,0.0,2.03013698630137,2779.6533198972393
2014-10-15,2555.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.616619342205988,0.33858267716535434,13.9,0.0,2.032876712328767,2696.073523742171
2014-10-16,3629.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.560325566069434,0.0,15.850000000000001,1.0,2.0356164383561643,3478.445884020135
2014-10-17,2209.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.504269456533933,0.12992125984251968,14.2,0.0,2.0383561643835617,2425.325632401674
2014-10-18,1378.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.448463642270768,0.5905511811023622,16.65,0.0,2.041095890410959,990.3327275862149
2014-10-19,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.392921094888827,0.0,17.5,1.0,2.043835616438356,1948.6902561938846
2014-10-20,2858.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.337655138083875,0.46062992125984253,14.15,0.0,2.0465753424657533,2507.856189568995
2014-10-21,2964.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.282679456176698,0.03937007874015748,13.9,0.0,2.0493150684931507,2869.975025644045
2014-10-22,2087.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.228008101990996,1.2598425196850394,13.649999999999999,0.0,2.052054794520548,2017.7407114856608
2014-10-23,2381.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.173655504022435,0.3700787401574803,11.350000000000001,0.0,2.0547945205479454,2342.1671639482433
2014-10-24,2778.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.119636472846244,0.16141732283464566,11.65,0.0,2.0575342465753423,2189.1770021043467
2014-10-25,740.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.065966206708806,0.24015748031496062,12.5,0.0,2.0602739726027397,904.092436058699
2014-10-26,916.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.01266029624808,0.05905511811023622,10.3,0.0,2.063013698630137,844.0771963826618
2014-10-27,3330.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.959734728283301,0.031496062992125984,11.15,0.0,2.0657534246575344,2549.4920677935597
2014-10-28,2261.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.90720588861514,0.5,12.2,0.0,2.0684931506849313,2405.0918144836387
2014-10-29,3396.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.855090563774208,0.01968503937007874,14.2,0.0,2.0712328767123287,2830.5459195826006
2014-10-30,2392.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.803405941654503,1.0,13.35,0.0,2.073972602739726,2006.5086137958417
2014-10-31,1938.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.75216961096864,0.6692913385826772,10.55,0.0,2.0767123287671234,1733.0136197654888
2014-11-01,1294.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.701399559458494,0.0,9.15,1.0,2.0794520547945203,1346.7024943341848
2014-11-02,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.651114170796713,0.07086614173228346,10.25,0.0,2.0821917808219177,786.8976212589324
2014-11-03,2503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.601332220112754,0.42913385826771655,12.5,0.0,2.084931506849315,2327.4343639539093
2014-11-04,2790.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.552072868077458,0.16141732283464566,12.5,0.0,2.0876712328767124,2604.4995091385554
2014-11-05,2772.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.503355653482219,0.1889763779527559,12.8,0.0,2.0904109589041098,2581.9623597831946
2014-11-06,2248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.455200484247657,0.16141732283464566,13.649999999999999,0.0,2.0931506849315067,2539.2263763055917
2014-11-07,3078.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.407627626800851,0.0,10.8,1.0,2.095890410958904,2698.093092059686
2014-11-08,1854.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.360657693760913,0.0,8.35,1.0,2.0986301369863014,1251.1838666788938
2014-11-09,752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.31431162987576,0.20078740157480315,10.55,0.0,2.1013698630136988,677.1894663523576
2014-11-10,3254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.268610696158003,0.0,8.35,1.0,2.1041095890410957,2847.6555694918584
2014-11-11,2791.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.223576452170025,0.0,4.45,1.0,2.106849315068493,1505.7415688532535
2014-11-12,2742.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.179230736416022,0.0,3.35,1.0,2.1095890410958904,2598.263388191742
2014-11-13,2616.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.135595644802319,0.0,3.9,1.0,2.1123287671232878,2518.2387650622613
2014-11-14,2177.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.092693507136305,0.0,2.55,1.0,2.115068493150685,2120.437037700937
2014-11-15,1083.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.05054686164068,0.0,3.3500000000000005,1.0,2.117808219178082,885.9283713216726
2014-11-16,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.009178427468454,0.0,3.6500000000000004,1.0,2.1205479452054794,869.9551037227318
2014-11-17,2698.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.968611075214802,0.0,4.25,1.0,2.1232876712328768,2542.3494309753514
2014-11-18,2833.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.928867795430463,0.0,3.35,1.0,2.126027397260274,2584.0069332720564
2014-11-19,2835.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.889971665154563,0.0,6.65,1.0,2.128767123287671,2776.5458399582076
2014-11-20,2725.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.851945812495764,0.14173228346456693,8.35,0.0,2.1315068493150684,2130.2540272600695
2014-11-21,1758.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.814813379303555,0.5984251968503937,9.7,0.0,2.1342465753424658,1605.5098919723266
2014-11-22,1054.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.778597481986607,0.01968503937007874,8.05,0.0,2.136986301369863,596.8832173993178
2014-11-23,787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.743321170547635,0.468503937007874,9.2,0.0,2.1397260273972605,338.6928427263875
2014-11-24,2418.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709007385921105,0.051181102362204724,8.05,0.0,2.1424657534246574,2175.308844597478
2014-11-25,1951.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.675678915714649,0.7204724409448819,11.65,0.0,2.1452054794520548,2066.0572368594662
2014-11-26,2239.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.643358348470901,0.011811023622047244,13.6,0.0,2.147945205479452,2642.616476367441
2014-11-27,500.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.612068026583769,0.12992125984251968,13.05,0.0,2.1506849315068495,1226.5782394513483
2014-11-28,324.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.581829998017918,1.3503937007874016,8.05,0.0,2.1534246575342464,968.552844037894
2014-11-29,345.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.552665966997283,0.14173228346456693,0.050000000000000266,0.0,2.1561643835616437,-34.15528416311702
2014-11-30,493.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.524597243844703,0.0,-1.0500000000000003,1.0,2.158904109589041,502.284386808383
2014-12-01,1809.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.497644694168288,0.0,0.6000000000000001,1.0,2.1616438356164385,2244.8539326150326
2014-12-02,2139.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.471828687607125,0.0,1.1999999999999997,1.0,2.164383561643836,2386.0501717808893
2014-12-03,2294.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.44716904636054,0.0,5.0,1.0,2.1671232876712327,2613.0048671485856
2014-12-04,2096.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.42368499373883,0.031496062992125984,6.1000000000000005,0.0,2.16986301369863,2002.7779972967382
2014-12-05,1928.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.40139510298408,0.11811023622047244,9.75,0.0,2.1726027397260275,1875.8620210406154
2014-12-06,902.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.380317246618976,0.29133858267716534,9.75,0.0,2.175342465753425,476.7696198582518
2014-12-07,1194.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.360468546589395,0.0,10.25,1.0,2.1780821917808217,1217.992405256263
2014-12-08,2389.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.341865325471826,0.35826771653543305,11.65,0.0,2.180821917808219,2159.459609583493
2014-12-09,2119.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.324523059020192,0.38976377952755903,13.350000000000001,0.0,2.1835616438356165,2352.487091875704
